restaurant_name,restaurant_id,review_rating,review_text
La Super-Rica Taqueria,6RBZfirnzE4NahJTn1UPNA,5,"Not much I can say about this place that hasn't been said yet. It's just that good. 
Love their tamales and tacos especially the tacos de rajas which isn't..."
La Super-Rica Taqueria,6RBZfirnzE4NahJTn1UPNA,3,"Julia Childs' favorite taqueria?  Say no more...it's a must try for us.

We rolled up around 2:30pm on a Saturday thinking that it was mid afternoon the..."
Lilly's Tacos,9ugpNKKhnYRa51qXoxUw_A,5,"Best Mexican Real tacos

Weekends- tripas tacos. The best tripas tacos, I preferred crispy fried tripas.  Also, lengua and cabeza are some tacos meats - u..."
Lilly's Tacos,9ugpNKKhnYRa51qXoxUw_A,3,"You'll find more than just the regular carne asada at Lilly's.  On the menu: beef head, cheek, tongue, tripe, lips, and eyes!

I don't do organs, but my bf..."
Lilly's Tacos,9ugpNKKhnYRa51qXoxUw_A,5,"Authentic tacos with 3 choices of sauces. Lots of sodas, including Mexican coke and Sprite. Family owned with friendly and fast service. Be ready to speak..."
Backstage Dueling Piano Bar,kwtKZ3fzM5jlR8Z7KIA17g,5,"I've been wanting to come in here since I saw the ad for dueling pianos, and it did not disappoint! The servers were nice and the drinks were tasty, but the..."
Backstage Dueling Piano Bar,kwtKZ3fzM5jlR8Z7KIA17g,4,I've been to one dueling piano bar and had the best time so I was thrilled to find out SB has one too. This one was a bit smaller and took a bit longer to...
Backstage Dueling Piano Bar,kwtKZ3fzM5jlR8Z7KIA17g,4,"Hola yelpers:

Como van con el calor ? 

Bueno esta vez dejo una reseña para ir a bailar y echar trago súper rico. 

El lugar me encantó la música, tiene..."
The Anchor Rose,4Xlypd0mHq09ttyQvbM2vQ,4,"Enjoyed a nice dinner here at sunset. Being up on the roof top was nice to look over the marina. 
Surprised to get a table fairly easily on a Friday night...."
The Anchor Rose,4Xlypd0mHq09ttyQvbM2vQ,3,"The views are amazing! The hostess was so sweet and helpful. We had the perfect table.

Our waiter was on it. The food came out pretty fast & hot. 
Now for..."
The Anchor Rose,4Xlypd0mHq09ttyQvbM2vQ,3,"Not great, but not bad, just...there.

In all honesty, this could've been a 4 star review, but the place was severely understaffed for lunch on a Saturday...."
Sushi by Scratch Restaurants: Montecito,4IqrY1mXK65HgrrgkpE-cw,5,"Wow talk about an elevated dining experience! Sushi by Scratch is superb! 

They first check you in at the montecito inn (which btw is so charming with..."
Sushi by Scratch Restaurants: Montecito,4IqrY1mXK65HgrrgkpE-cw,4,"Unique omakase!  

Make sure you arrive 15-30 minutes early for the palate cleansing welcome drink.  They have an alcoholic and non alcoholic option, both..."
Sushi by Scratch Restaurants: Montecito,4IqrY1mXK65HgrrgkpE-cw,2,"Really wanted to love the experience but unfortunately I didn't. With previous omakase experiences in mind, I echo the sentiment of other critical reviews...."
Uniboil,2RtyOlU9mwyVisvgOECaDA,5,"Wow! Uniboil was an awesome experience.

I went here with some friends for a birthday dinner, and we all had a tremendous time. When you sit down at a..."
Uniboil,2RtyOlU9mwyVisvgOECaDA,3,"We came as a party of 3 on a Saturday afternoon when they opened around 11:30am! 

We got seated immediately since we were the first ones there lol and you..."
Uniboil,2RtyOlU9mwyVisvgOECaDA,5,"We sat outside with our dog, we ate amazing personal hot pots, and everything was delicious!

Is it normal hot pot?  No, and part of what I love about hot..."
Helena Avenue Bakery,IDtLPgUrqorrpqSLdfMhZQ,5,This bakery is as good as it gets. The portions are HUGE. My stomach was full yet all of it was so tasty that I didn't want to stop eating. We came here 2...
Helena Avenue Bakery,IDtLPgUrqorrpqSLdfMhZQ,5,"Came by for brunch after my run and I enjoyed it so much! Helena Avenue Bakery is located in the dead end alley of Helena Ave. It's adjacent to a brewery,..."
Helena Avenue Bakery,IDtLPgUrqorrpqSLdfMhZQ,5,"Lovely bakery to have breakfast/brunch.
They have a good selection of parties.

We ordered the Cruffin and a an avocado toast.
There's plenty of seating..."
Cafe La Fonda,biYAISHrXnuQ-nGdoZ6xKQ,5,Good food quick service really liked their salsa looking forward to their breakfast buffet
Cafe La Fonda,biYAISHrXnuQ-nGdoZ6xKQ,5,"Food was delicious salsas were unique the waiter said they're all blended in house! I've never had Mexican food that was this authentic, the handmade..."
Choi's Oriental Market,OzGk7arJv6FPrWqaYSvyKQ,5,"Meant to take a picture of the food, but was so taken by the smells, that I forgot!  

Absolutely delicious and authentic bibimbap.  My wife said the stone..."
Choi's Oriental Market,OzGk7arJv6FPrWqaYSvyKQ,5,"I had the pleasure of dining at Choi's Oriental Market and tried their bibimbap hot stone dish. The presentation, was appealing, with an array of vibrant..."
Choi's Oriental Market,OzGk7arJv6FPrWqaYSvyKQ,5,"Best & Only Korean restaurant in Santa Barbara...

Before heading out to the beach for our summer vacation...we decided to visit the location for some..."
Santa Barbara Chicken Ranch,eBxc95u_Gcs9bLST0UntOQ,5,"Food was amazing ,stopped to get gas in Santa Bárbara then ram into this place . I recommend 10 of 10"
Santa Barbara Chicken Ranch,eBxc95u_Gcs9bLST0UntOQ,4,"Over the years, I've returned to Santa Barbara Chicken Ranch a few times. Parking is located in a small lot on site, but finding a spot was never an issue...."
Santa Barbara Chicken Ranch,eBxc95u_Gcs9bLST0UntOQ,3,"This place was ok. It gave me an El Pollo Loco vibe that wasn't a chain restaurant. 

There was indoor and outdoor seating, and a restroom on the exterior..."
Kanaloa Seafood,k1XGvBoPAXdPoGC2W-f2aA,5,"Bright, fresh, e komo mai. Great Poke but my favorite is to ask them to cut a piece of there fresh fish and grill it. Tried the trumpeter from NZ today. It..."
Kanaloa Seafood,k1XGvBoPAXdPoGC2W-f2aA,3,"Seafood is the thing here! Quaint little market on Chapala St. Parking is scarce and seating is either outside or there are a few inside seats. 
Our orders..."
Kanaloa Seafood,k1XGvBoPAXdPoGC2W-f2aA,4,"This is a darling little restaurant with a cozy outdoor patio area. The interior offers additional seating, and the smell of fish is very faint despite this..."
Casa Comal,iXyH1mAMemdHlDd0iY-VYw,5,"First time visitation.  Upon first glance, it looks like a fast food joint. Whether it is or not, the food is absolutely delicious. My wife enjoyed the taco..."
Casa Comal,iXyH1mAMemdHlDd0iY-VYw,1,Terrible service! Rather bus a table that no one is sitting at rather than ours that we were sitting at with trash for 15-20 min at least. (Mind you there's...
Casa Comal,iXyH1mAMemdHlDd0iY-VYw,4,There was a large menu placed outside the door. We walked up and ordered in the front. We got the 3 birria tacos/consumé combo and 2 taco combo with Al...
Arigato Sushi,U2hkeMI-q4cS35QolJYN0A,5,"I've been a supporter of Arigato's for years, from when they were a small new restaurant with 5 bar seats & 7 tables and to when they moved to State Street,..."
Arigato Sushi,U2hkeMI-q4cS35QolJYN0A,4,Great ambience and location. I made a reservation the day before. We had a small table inside. I would recommend to sit outside if you have the option. The...
Arigato Sushi,U2hkeMI-q4cS35QolJYN0A,4,Sun Sushi is our usual go to restaurant for uni (sea urchin) whenever we visit Santa Barbara but they were closed for renovations over Labor Day long...
Trattoria Vittoria,fKrmWy4GFsrgdOYhN9pyZA,5,"we were in town visiting my son and his friend who go to school here. 
so 4 parents and 2 college boys. 
We had gotten a recommendation from a well known..."
Trattoria Vittoria,fKrmWy4GFsrgdOYhN9pyZA,5,"Manga!!!

I really enjoyed my meal at TV!

I got the Inslata Mista which was a very generous portion size! The dressing was excellent and was not over..."
Trattoria Vittoria,fKrmWy4GFsrgdOYhN9pyZA,5,"The food is always solid but the last time couple times have been exceptional.
My husband had the pasta special: Paccheri pasta with vodka sauce with..."
Beast Taqueria,FIxfkskupM31MyBUkfK_oA,5,"Taqueria inside a brewery? Yes, please! Beast Taqueria is a new Corazon Cocina SB restaurant inside of M Special on State Street. It just opened recently..."
Beast Taqueria,FIxfkskupM31MyBUkfK_oA,5,Ordered the mushroom burrito and it is massive and worth the price. Their fresh tortilla is amazing. Flakey and soft and I love that they grill the burrito...
Beast Taqueria,FIxfkskupM31MyBUkfK_oA,5,I heard about this place  wanted to try it out  and the food was amazing I totally recommend beast taqueria   I was so good
Goodland Waffles & Melts,67dE0HADV2ZcK83Ko32Dvw,4,"It was my Niece's Birthday and we wanted to check to see if this venue would be open. We arrived about 1045am and Eureka, they were!
I met the owner, Bobby..."
Goodland Waffles & Melts,67dE0HADV2ZcK83Ko32Dvw,5,The food was great here.  My fiancé enjoyed his waffles.  I enjoyed my melt.  The service was fantastic. The ambiance has been updated a bit with new age...
Goodland Waffles & Melts,67dE0HADV2ZcK83Ko32Dvw,5,OK wow this is a must stop in Santa Barbara! Truly artisan waffles! Incredibly beautiful courtyard that is pet friendly! The owner was kind and gracious. We...
Taqueria La Unica,Mr-LkTB_6w44GffEqB6YJw,5,"service was really great and the queso fundido + tacos Santa Barbara were SO GOOD, I would recommend!"
Taqueria La Unica,Mr-LkTB_6w44GffEqB6YJw,5,"We had a lovely dinner here on a Friday night. It was busy, but the service was fast and friendly and we could easily find a place to sit. The menu has so..."
Taqueria La Unica,Mr-LkTB_6w44GffEqB6YJw,5,It took me a while to discover Taqueria La Unica because it's set back a bit from State St.  I happened to see a glowing review of it in the SB Independent...
Nook,RRGLss4hhvZZuR0N6GQlSw,5,My cycling club did a 100 mile ride from Glendale to Santa Barbara. After the ride we needed burgers and beers like nobody's business. I found this place on...
Nook,RRGLss4hhvZZuR0N6GQlSw,1,"As a seafood enthusiast and lover of all things tacos, I approached my recent dining experience on ""Taco Tuesday"" with high hopes and a rumbling stomach...."
Nook,RRGLss4hhvZZuR0N6GQlSw,5,"Always love this place. Friendly staff, great food and they have great beer to pair it with at Lama Dog. If you're vacationing in SB and looking for a good..."
Kaz To-Go,bnnGmiWU_ScRr859ab1j7w,5,"Absolutely delicious!  Streamlined menu with lots of favorites! 

Quick and easy pickup."
Kaz To-Go,bnnGmiWU_ScRr859ab1j7w,3,Food tasted good but I couldn't take styrofoam and plastic containers for hot liquid food while dining in.
Kaz To-Go,bnnGmiWU_ScRr859ab1j7w,5,"I've been eyeing this grand opening for a minute, and I'm glad I got to try it. The owner used to own Kai sushi shabu shabu downtown, and recently just..."
Timber's Roadhouse,eCnHSfwrco1Vs3m-iRcavw,4,"This review is yet another Yelp shoutout for Tanya, our fantastic server at Timber's. We held a family get-together on their outside patio and were lucky..."
Timber's Roadhouse,eCnHSfwrco1Vs3m-iRcavw,3,Timber's Roadhouse.   I have been a few times and I just haven't been able to find a reason to love it.   I certainly don't hate it so getting to the nitty...
Timber's Roadhouse,eCnHSfwrco1Vs3m-iRcavw,3,"This restaurant is massive. You can make a reservation on Open Table or just show up since they have so many tables. 
The food is just okay but the service..."
Roof Top Bistro & Bar,_nSL2u-ZzX6kkAF2D2EZgQ,5,"My husband and I had a fantastic experience here! The hostess was so kind and personable. Our server was just as amazing and perfectly attentive. 
The..."
Roof Top Bistro & Bar,_nSL2u-ZzX6kkAF2D2EZgQ,1,"Aweful. It's a hotel with jenky restaurant/bar on the roof. Not real. Crap food.

Only decent part was a relatively good pour in the cocktail."
Roof Top Bistro & Bar,_nSL2u-ZzX6kkAF2D2EZgQ,3,"Service- Average

Garlic fries- Delicious 

Nachos- To much cheese

Ambiance- Very loud

There is good food here so try it out!"
Lovejoy's Pickle Room,wK2IixmZUOEFGz1QZqR99Q,5,"if I could give this place 6 stars I would! I just love, love, love the old school vibe! Red leather booths and a long bar to sit at and chat with the..."
Lovejoy's Pickle Room,wK2IixmZUOEFGz1QZqR99Q,4,I would recommend the Pickle Room for drinks only.  I had there mozzarella sticks which were good but nothing that great. I think my fiancé got a hamburger...
Lovejoy's Pickle Room,wK2IixmZUOEFGz1QZqR99Q,4,"The pickle never disappoints. Even though it has a dive bar vibe, it's far from it. Staff is amazing. Lauren was our server and was all about customer..."
Tre Lune,S3QHy1sshUeZwXOYviVsXQ,4,"This is a good restaurant for a cold wet night. It is warm and welcoming and everything smells so good.
I found the food to be a bit dull, good ingredients..."
Tre Lune,S3QHy1sshUeZwXOYviVsXQ,4,"Ambiance is great. Stay with their best sellers .

Ambience so cool with old Hollywood photos adorning the walls.

Eat indoors for best experience"
Tre Lune,S3QHy1sshUeZwXOYviVsXQ,1,"Summary: incredibly rude staff, terrible service, comically bad food, stuffy atmosphere

Terrible experience. We were seated well beyond our reservation..."
The Harbor Restaurant,6EPPtwJR1kdIfHiCjzCzuw,4,"4 stars for the staff: hosts, bartender, bar manager.

3 stars for the cocktails....tasty but nothing fantastic for the price..basic dive bar cocktails with..."
The Harbor Restaurant,6EPPtwJR1kdIfHiCjzCzuw,1,"After reading the menu and reading other comments, I wonder how this would be considered a seafood restaurant. They did have a tuna dish, so maybe that is..."
The Harbor Restaurant,6EPPtwJR1kdIfHiCjzCzuw,1,"Wanted to really like this place since it has a beautiful view, but that's all it has is a beautiful view.

The food was worse than airlines food. I got the..."
Blackbird,xRapA2lG7mjJ6eOqHmxe-A,4,The service here is phenomenal! I cannot say enough good things about how amazing the waitstaff is. They were incredibly attentive to our large party and...
Blackbird,xRapA2lG7mjJ6eOqHmxe-A,4,Such a nice vibe and delicious food we went two nights in a row!  The Short Ribs with Sunchoke  purée were sublime.  Look very forward to joining them again!!!
Blackbird,xRapA2lG7mjJ6eOqHmxe-A,4,The food was excellent.  The duck was super tender and moist.  The steak was like butter and absolutely delicious.  Kudos to the chef and the bartender for...
Corner Tap ,-BdYhP-12elmFV7oB1iv4A,5,Had dinner & cocktails with a friend and everything about our experience was fabulous! Corner Tap feels very welcoming & friendly as you walk in. The fire...
Corner Tap ,-BdYhP-12elmFV7oB1iv4A,4,"I finally was able to try the newly renovated Corner Tap on the Mesa. While the interior appears unchanged, the menu has definitely gotten a revamp for the..."
Corner Tap ,-BdYhP-12elmFV7oB1iv4A,3,"After reading about the new menu changes and hearing rave reviews from friends, we decided to check out Corner Tap for dinner. The place was pretty busy on..."
Bibi Ji,oinV9xrSkR3b_T8sK1nsqg,5,"This place ROCKS! Great bites, awesome natural wines and great staff that takes care of you. The biggest treat is the Uni caught by the legendary..."
Bibi Ji,oinV9xrSkR3b_T8sK1nsqg,4,"Bibiji means grandma in the north of India.  However, I got Southern Indian food here.  The coconut vegetables curry and coconut rice.  It was..."
Bibi Ji,oinV9xrSkR3b_T8sK1nsqg,5,"Honestly I really liked this place!! Don't be misled, the dish looks small, but it was surprisingly very filling, I had to save the other half cause I..."
Yona Redz,WUGRmrfSzQCyeG6mYAM-vw,5,During an overnight excursion in Santa Barbara my wife and I spotted an ad on the back of a bus for Yona Redz. The tacos in that ad looked incredible and we...
Yona Redz,WUGRmrfSzQCyeG6mYAM-vw,5,"Bring on the Birria! Make my Horchata a double!

I took a sip of the greatest Horchata beverage of my life, promptly died, went to heaven, then made my way..."
Yona Redz,WUGRmrfSzQCyeG6mYAM-vw,5,This place is amazing! Their birria tacos are delicious along with their yona special. They give you just enough food but sometimes it can be really...
Himalayan Kitchen,BwUWmUFKCuJ-nN9vFwMt2Q,5,The food here is top-notch! Great options for vegetarian food. I love veggie momos! My husband has a hard time guessing spice level from one restaurant to...
Himalayan Kitchen,BwUWmUFKCuJ-nN9vFwMt2Q,5,Love this place! Must try their chicken tikka and biryani!! The service is incredible and the restaurant is beautiful! Big fan! :)
Himalayan Kitchen,BwUWmUFKCuJ-nN9vFwMt2Q,5,"Delicious food, super friendly service! Definitely a place to check out when you're in SB. Easy location right in the mix of everything. Make sure to add..."
Los Agaves,vj6AetpADpHOYtMRZsXX3g,5,"I was craving Mexican food and I wanted to try a Mexican restaurant in Santa Barbara.
Los Agaves had excellent reviews.
The restaurant is very clean and..."
Los Agaves,vj6AetpADpHOYtMRZsXX3g,4,"So it's not your traditional Mexican food but it's still really good. I ordered one of each of their tacos: 

Costra Al Pastor - a great combination of..."
Los Agaves,vj6AetpADpHOYtMRZsXX3g,5,"Really delicious food and drinks!! 
I got the tacos cabo azul and the shrimp and octopus was cooked and seasoned perfectly. Octopus sometimes is too chewy..."
The Good Plow,O8rIa0Wvapju2iC9T1Hp8Q,5,"What a wonderful experience!!!! BEAUTIFUL venue, with a gorgeous patio area and seating! The ""Market"" area was very neat, carrying super unique items. 

The..."
The Good Plow,O8rIa0Wvapju2iC9T1Hp8Q,4,As I was at the avocado festival with the family we got hungry and saw that this place was pretty close by. We walked up the street and we came up on The...
The Good Plow,O8rIa0Wvapju2iC9T1Hp8Q,3,"Great farm to table local cuisine with organic vegetables and unique recipes. Daily specials and nice clean atmosphere. 

They would get more stars if they..."
Taqueria Cuernavaca,uO39--k_hrCFgZh-Bl8m8A,5,"Wow. Didn't have many expectations for these tacos, but they were probably some of the best I've had. We were itching for some Mexican food before we headed..."
Taqueria Cuernavaca,uO39--k_hrCFgZh-Bl8m8A,5,"Totally awesome Mexican joint! The whole menu looks delicious, but I ordered the corn tamale and carne asada burrito. The tortilla was soft and fresh and..."
Taqueria Cuernavaca,uO39--k_hrCFgZh-Bl8m8A,5,Always excellent tacos Al pastor- the Al pastor is crunchy and flavored so well! I only order this over and over!
Alcazar Tapas Bar,0cWnURpfrb4MqKSzyVN4SQ,5,The food is wonderful here.  The same chef has been here forever.  I like their updated look with the pig in the middle of the seating area.  This place is...
Alcazar Tapas Bar,0cWnURpfrb4MqKSzyVN4SQ,4,"I'm obsessed with the mezcal margarita! It has a Tajin rim. The truffle ahi is amazing. I absolutely LOVE the presentation!

Marisol and the hostess working..."
Alcazar Tapas Bar,0cWnURpfrb4MqKSzyVN4SQ,5,"Feels like Spain. Smaller, intimate, and friendly service. Tapas was exceptionally tasty (see photos) my favorite being the garlic butter prawns served over..."
Jill's Place,kbWKwvLXfJm5sLVfw-Foww,5,"Everything that a neighborhood restaurant / bar should be!!!
I've been going to Santa Barbra from Los Angeles for 30 plus years and decided to Yelp and try..."
Jill's Place,kbWKwvLXfJm5sLVfw-Foww,5,"Jill, Jill, Jill. You have created a space of peace, comfort, and happiness wrapped in the most delectable morsels. Now let's break this down. 

Ambiance:..."
Jill's Place,kbWKwvLXfJm5sLVfw-Foww,5,"Amazing, down to earth, Delicious, Friendly, great Drinks, did I leave anything out? Can you tell I Love them?"
Sun Sushi,jR3sTUWCPuOCWpdm8Pn-wQ,5,"I have been to this restaurant 10+ times. We have done take out and dine in. 

This is probably one of the best sushi restaurants in town.

One time, they..."
Sun Sushi,jR3sTUWCPuOCWpdm8Pn-wQ,3,"i have to try hard to be fair with this review. 
my hopes were very high as this is the highest-rated sushi restaurant in santa barbara. we booked our..."
Sun Sushi,jR3sTUWCPuOCWpdm8Pn-wQ,5,"I lived in Tokyo for several years. So now you understand I have had exceptional sushi and you know that I know what I'm talking about, let me begin:..."
Crocodile Restaurant & Bar,lNECraPTMtUPDJPjmF0tVA,5,"It's so tempting to give this restaurant a 1-star review. I love it so much, I want it to stay a hidden local gem. I'm not going to offer much of a..."
Crocodile Restaurant & Bar,lNECraPTMtUPDJPjmF0tVA,2,"The seating? Amazing, the service? Extremely polite and quick. The food? Very excusable.
Crocodile restaurant and bar is very okay. 
The food is nothing to..."
Crocodile Restaurant & Bar,lNECraPTMtUPDJPjmF0tVA,4,I was quite surprised when I joined some friends for a Friday evening Happy Hour that went until 6 pm! Outside in a gorgeous patio with the sunset punk...
Your Choice,PVo1orQ9R7ZHfg90QACh-w,5,I have lived in Santa Barbara for the last 17 years and somehow I have never tried Your Choice until recently. I have settled for mediocrity until now!...
Your Choice,PVo1orQ9R7ZHfg90QACh-w,3,"This was an interesting concept, No Sad Sundaes. It offered about 4 to 5 options of unique Thai desserts and limited quantities. You had to arrive  early..."
Your Choice,PVo1orQ9R7ZHfg90QACh-w,5,"Truly, it's Your Choice where you'd like to get Thai cuisine from, yet the reviews speak for themselves. I have never dined in here but have done take out..."
Biergarten,AXC__4yZrn-N3BT7-2bV_Q,5,"This brewery restaurant has a really cool inviting atmosphere. Cool vibes and a good variety of beer, wine, food, and kombucha. For food they offer..."
Biergarten,AXC__4yZrn-N3BT7-2bV_Q,3,"(Overall: 73% | C) - I found the food to be pretty average, but the service to be rather rude and cold. Particularly, it was awfully difficult for me to..."
Biergarten,AXC__4yZrn-N3BT7-2bV_Q,5,"Great pizza , great links and good pretzels. 
Good place to stop in and enjoy a beer, watch the game and get your grub on."
The Revere Room,j8c8WFqySY1eybnkJfgjSg,5,Reservation was right on time.Food came quicklyServer was friendly and well informed about the menu. Prices are appropriate.Thank you for a fabulous brunch
The Revere Room,j8c8WFqySY1eybnkJfgjSg,5,"Fantastic experience all around. Great food, great service, great location and ambiance, comfortable seating. We dined oitdoors and had a ciew of the..."
The Revere Room,j8c8WFqySY1eybnkJfgjSg,5,"Five stars all around.
On par with the Rosewood, the Revere Room checks all the boxes of incredible food, service and ambiance. 

We were there for brunch..."
Bree'osh - Montecito,0RxU5OglQyPVtLKC1LPgsA,5,"Always delicious. They're vegan avocado toast is excellent. I wish they had some more vegan baked goods

Reuben makes great coffee drinks 

Some cute take..."
Bree'osh - Montecito,0RxU5OglQyPVtLKC1LPgsA,5,"Mmm délicieux! 

Bree'osh (great name) is situated along Coast Village Road, a half mile walk from Butterfly Beach. Parking is generally easy, although I'm..."
Bree'osh - Montecito,0RxU5OglQyPVtLKC1LPgsA,5,"I came here four years ago and have never forgotten the amazing breakfast sandwich I ate on that visit. When I found out I was going to be back in the area,..."
Sizzling Lunch,eGI_WepIIjYahIrMVRknfw,5,Interesting yummy food. We came when it was not busy so service was ultra fast. Order through tablet was easy.
Sizzling Lunch,eGI_WepIIjYahIrMVRknfw,3,"Based on the reviews and verbal recommendations, I have been looking forward to the opportunity of trying out Sizzling Lunch for myself. I came in during..."
Sizzling Lunch,eGI_WepIIjYahIrMVRknfw,4,Good spot for lunch. It's similar to our fav beef peppered rice place in SF. Our server was friendly. Simple menu. We ordered the beef peppered rice and the...
Lab Social,UBK6zb5-XUETfVzYkRTj1Q,5,"This place is unforgettable! I love the vibe. First visited back in February 2022, I need to return! A low key, chill atmosphere with amazing mixed drinks..."
Lab Social,UBK6zb5-XUETfVzYkRTj1Q,4,"Vibes are cool, they have the artsy decor and also a TV playing some black and white films, which is nice. 

The old fashioned here is just really bitter..."
Lab Social,UBK6zb5-XUETfVzYkRTj1Q,4,"If you love spending money on cute drinks for the 'gram, this is the place for you! 

I'm embarrassed to admit how much money I spent on one drink...but hey..."
Shalhoob's at the Market,fNrg-QSzgWjmCZsRcE96Fg,5,"Highly recommend if you have food allergies!

Carter and Alicia were incredible tonight with my food allergy. Not only did they talk with me on the phone..."
Shalhoob's at the Market,fNrg-QSzgWjmCZsRcE96Fg,5,If you love burgers then you have to check out Shalhoob's at the Market.  It's located Santa Barbara Public Market and has one of the best burgers in Santa...
Shalhoob's at the Market,fNrg-QSzgWjmCZsRcE96Fg,4,"The try-tip and Mac and cheese were solid, and the trick-tip tacos were on point. The whole ordering and seating system is a little wonky, but it's an..."
Teru Japanese Cuisine,1U8Kt44FIkC7RnJsNjaMTA,5,"I wish I tried this spot sooner! Not only does Teru offer an impressive selection of fresh fish and seafood, but their creative rolls and nigiri are unlike..."
Teru Japanese Cuisine,1U8Kt44FIkC7RnJsNjaMTA,5,"Amazing food!!! We loved it!!!  Rio gave fantastic service!!!
The shrimp tempura and the edamame were fantastic!!!!"
Teru Japanese Cuisine,1U8Kt44FIkC7RnJsNjaMTA,5,"Clean, fresh flavors and savory cuts of fish. We never fail to find a dish we must order from the specials board!
Chef Teru has created a great space for a..."
Alessia Patisserie & Cafe ,WVNkMz4sEl35swjVtKHOFw,5,"I decided to have a weekend getaway in Santa Barbara before a work conference in LA.  As you can see from my previous review, the owner reached out to me..."
Alessia Patisserie & Cafe ,WVNkMz4sEl35swjVtKHOFw,4,"Alessia Patisserie & Café is the place you want to bookmark if you're looking for European style pastries. 

I love coming here whenever I get a craving for..."
Alessia Patisserie & Cafe ,WVNkMz4sEl35swjVtKHOFw,5,"I don't think I've ever written a review, ever. 
But I had to let everyone know that these are hands down the best croissants and pastries I've EVER had...."
The Waterline,lwbFhaGaKUtwPdaXXjy3mQ,4,"3.5 stars
Food took maybe 15-20 min to get. You order at the counter. The fried fish tacos I got were ok. The fish was a bit dry and the tacos lacked..."
The Waterline,lwbFhaGaKUtwPdaXXjy3mQ,5,"Easily one of Santa Barbara's coolest spots. 

New development is one thing, but redesigning an existing building is what will let our city retain its..."
The Waterline,lwbFhaGaKUtwPdaXXjy3mQ,5,"Awesome indoor market -- two breweries, a winery, a few places peddling cool souvenirs/goods.

It's not that big but had some really cute shops. Plants...."
Scarlett Begonia,thlyktt2c7v1DyOpSVSibw,5,"This place is absolutely amazing!! I don't even know where to start...

The avocado toast is one of the best I have ever had! The dirty fries are so unique..."
Scarlett Begonia,thlyktt2c7v1DyOpSVSibw,4,SB is full of cute little spots like this one!  The decor of this place is totally girls brunch ambiance but it's also masculine enough with wood floors and...
Scarlett Begonia,thlyktt2c7v1DyOpSVSibw,3,"This was our second visit here and sadly, we were just as disappointed as the first time. The meal started with an espresso (fine) and a matcha tea latte...."
Ca' Dario,o4IiNbNybcy-L4vzTSoDJw,5,"My friends and I visited Ca'Dario Oct 21st and our server was Luigi (Luis). We were there to celebrate one of the birthdays of one of the girls.
The food..."
Ca' Dario,o4IiNbNybcy-L4vzTSoDJw,2,just did the price fixed Thanksgiving meal  at Ca Dario a restaurant I've gone to for 25 years. I've had every friend who visited Santa Barbara go there. I...
Ca' Dario,o4IiNbNybcy-L4vzTSoDJw,5,This restaurant is a hit every time. The food is great. The service is great. The ambiance is tasteful and clean. (Is it not too much information if I say...
Shaker Mill,pKSB4wXLiS8rd1cAEgD8oA,5,"For context, friends and I came here Saturday noon so it wasn't that busy. Got ourselves lobster rolls & fries from Broadstreet and got drinks here

Loved..."
Shaker Mill,pKSB4wXLiS8rd1cAEgD8oA,3,The vibe was pretty nice here. I liked the lighting and there were people all around. They had both food and drinks so that was pretty nice. The bartenders...
Shaker Mill,pKSB4wXLiS8rd1cAEgD8oA,5,"This is still one of our favorite bars in SB, always a great ambiance and the bartenders are knowledgeable and friendly. The cocktails are great and they..."
Sushi Bar 29,bVaRZDHkWdsHuARGxxpREw,5,"Such an awesome sushi spot we stumbled upon! 
Service was amazing! Food was great, especially for their price point. The crispy tuna was top tier! 
Drinks..."
Sushi Bar 29,bVaRZDHkWdsHuARGxxpREw,5,"Great options, kind service and delicious rolls. 

The flower roll is a seasonal item but when they have it make sure to try it."
Sushi Bar 29,bVaRZDHkWdsHuARGxxpREw,4,We wandered in here at 9pm on a Saturday when we were finally done at the fairgrounds. The place we originally picked out for dinner was full and turned us...
Jeannine's Bakery & Restaurant,iMTjejk6apJKzCukZnDw5A,5,"When we arrived we were a little bit intimidated by the line because it was really long. However, the place was really cute so we decided to stay and thank..."
Jeannine's Bakery & Restaurant,iMTjejk6apJKzCukZnDw5A,2,"If you want to ""see and be seen"" in Montecito, Jeannine's should be on your list of places to sit and watch designer purses and $100,000 watches pass by...."
Jeannine's Bakery & Restaurant,iMTjejk6apJKzCukZnDw5A,4,"Great breakfast spot right off the beach! The line was long but moved fast and the food was delish. Dog friendly & plenty of outdoor seating, no complaints...."
Farmer Boy,7IdIGemGZodDAA_9mJCigA,5,"one of the best breakfast places! The service is a amazing as well! I also love the Diner vibe I get, but lastly I would recommend the breakfast sandwich!"
Farmer Boy,7IdIGemGZodDAA_9mJCigA,5,"When you've finally put a stop to all that crazy calorie counting at breakfast time, this is the place to be for a big and hearty morning meal.

I have..."
Farmer Boy,7IdIGemGZodDAA_9mJCigA,2,"It's quite inconsistent in food and services. It just seems like no care and no one is paying attention and just wanted do minimum to get by. 

Asked for..."
Santorini Greek Island Grill,sNyHfboSOs-ESN76cYFfTA,5,"Underrated campus dining option. Located in the UCEN upstairs, there are quick & affordable options of gyros, mediterranean plates, & it's all healthier..."
Santorini Greek Island Grill,sNyHfboSOs-ESN76cYFfTA,4,Actually not closed as Yelp says it is. Solid Greek food in the UCen! A good and healthy choice for lunch.
